Time,Volume,Open,High,Low,Close
2018-11-19 10:13:50,1,112.700,112.700,112.700,112.700
2018-11-19 10:13:55,1,112.702,112.702,112.702,112.702
2018-11-19 10:14:05,4,112.700,112.702,112.698,112.702
2018-11-19 10:14:10,2,112.700,112.702,112.700,112.702
2018-11-19 10:14:15,2,112.706,112.706,112.704,112.704
2018-11-19 10:14:20,1,112.701,112.701,112.701,112.701
2018-11-19 10:14:25,2,112.703,112.703,112.700,112.700
2018-11-19 10:14:40,6,112.698,112.703,112.696,112.701
2018-11-19 10:14:45,2,112.704,112.704,112.701,112.701
2018-11-19 10:14:55,1,112.703,112.703,112.703,112.703
2018-11-19 10:15:00,1,112.701,112.701,112.701,112.701
2018-11-19 10:15:20,2,112.703,112.703,112.701,112.701
2018-11-19 10:15:35,1,112.704,112.704,112.704,112.704
2018-11-19 10:15:40,1,112.701,112.701,112.701,112.701
2018-11-19 10:15:45,2,112.698,112.698,112.695,112.695
2018-11-19 10:15:50,1,112.692,112.692,112.692,112.692
2018-11-19 10:16:15,2,112.690,112.692,112.690,112.692
2018-11-19 10:16:25,3,112.690,112.692,112.690,112.690
2018-11-19 10:16:35,2,112.688,112.690,112.688,112.690
2018-11-19 10:16:40,1,112.692,112.692,112.692,112.692
2018-11-19 10:16:55,2,112.695,112.695,112.692,112.692
2018-11-19 10:17:00,1,112.695,112.695,112.695,112.695
2018-11-19 10:17:05,1,112.692,112.692,112.692,112.692
2018-11-19 10:17:10,1,112.690,112.690,112.690,112.690
2018-11-19 10:17:20,2,112.692,112.692,112.690,112.690
2018-11-19 10:17:45,3,112.692,112.692,112.690,112.692
2018-11-19 10:17:50,1,112.690,112.690,112.690,112.690
2018-11-19 10:17:55,1,112.692,112.692,112.692,112.692
2018-11-19 10:18:00,1,112.690,112.690,112.690,112.690
2018-11-19 10:18:10,2,112.692,112.692,112.690,112.690
2018-11-19 10:18:20,1,112.692,112.692,112.692,112.692
2018-11-19 10:18:25,1,112.690,112.690,112.690,112.690
2018-11-19 10:18:30,1,112.692,112.692,112.692,112.692
2018-11-19 10:18:35,2,112.690,112.690,112.688,112.688
2018-11-19 10:18:50,3,112.690,112.692,112.690,112.690
2018-11-19 10:18:55,1,112.692,112.692,112.692,112.692
2018-11-19 10:19:05,1,112.690,112.690,112.690,112.690
2018-11-19 10:19:45,3,112.692,112.697,112.692,112.697
2018-11-19 10:19:50,1,112.695,112.695,112.695,112.695
2018-11-19 10:20:15,1,112.698,112.698,112.698,112.698
2018-11-19 10:20:20,1,112.700,112.700,112.700,112.700
2018-11-19 10:20:30,3,112.697,112.697,112.692,112.692
2018-11-19 10:20:40,1,112.690,112.690,112.690,112.690
2018-11-19 10:20:50,2,112.692,112.692,112.690,112.690
2018-11-19 10:20:55,1,112.692,112.692,112.692,112.692
2018-11-19 10:21:00,1,112.695,112.695,112.695,112.695
2018-11-19 10:21:35,3,112.692,112.692,112.690,112.692
2018-11-19 10:21:50,3,112.690,112.692,112.690,112.690
2018-11-19 10:21:55,2,112.688,112.690,112.688,112.690
2018-11-19 10:22:05,1,112.687,112.687,112.687,112.687
2018-11-19 10:22:10,1,112.690,112.690,112.690,112.690
2018-11-19 10:22:45,1,112.692,112.692,112.692,112.692
2018-11-19 10:22:50,1,112.690,112.690,112.690,112.690
2018-11-19 10:22:55,2,112.687,112.687,112.684,112.684
2018-11-19 10:23:00,2,112.682,112.684,112.682,112.684
2018-11-19 10:23:10,1,112.686,112.686,112.686,112.686
2018-11-19 10:23:15,1,112.688,112.688,112.688,112.688
2018-11-19 10:23:20,4,112.692,112.694,112.692,112.694
2018-11-19 10:23:25,1,112.691,112.691,112.691,112.691
2018-11-19 10:23:35,1,112.689,112.689,112.689,112.689
2018-11-19 10:23:55,4,112.686,112.686,112.684,112.684
2018-11-19 10:24:20,2,112.681,112.684,112.681,112.684
2018-11-19 10:24:30,2,112.686,112.688,112.686,112.688
2018-11-19 10:24:35,1,112.686,112.686,112.686,112.686
2018-11-19 10:24:40,1,112.684,112.684,112.684,112.684
2018-11-19 10:24:50,1,112.686,112.686,112.686,112.686
2018-11-19 10:24:55,1,112.688,112.688,112.688,112.688
2018-11-19 10:25:00,2,112.686,112.688,112.686,112.688
2018-11-19 10:25:15,3,112.686,112.686,112.684,112.686
2018-11-19 10:25:25,2,112.684,112.686,112.684,112.686
2018-11-19 10:25:30,1,112.684,112.684,112.684,112.684
2018-11-19 10:25:40,1,112.682,112.682,112.682,112.682
2018-11-19 10:25:45,2,112.678,112.681,112.678,112.681
2018-11-19 10:26:25,1,112.684,112.684,112.684,112.684
2018-11-19 10:26:30,1,112.686,112.686,112.686,112.686
2018-11-19 10:26:35,2,112.684,112.686,112.684,112.686
2018-11-19 10:26:45,1,112.688,112.688,112.688,112.688
2018-11-19 10:27:10,1,112.692,112.692,112.692,112.692
2018-11-19 10:27:25,1,112.689,112.689,112.689,112.689
2018-11-19 10:27:30,1,112.691,112.691,112.691,112.691
2018-11-19 10:27:35,3,112.689,112.691,112.689,112.689
2018-11-19 10:27:40,1,112.686,112.686,112.686,112.686
2018-11-19 10:27:50,1,112.688,112.688,112.688,112.688
2018-11-19 10:28:05,1,112.692,112.692,112.692,112.692
2018-11-19 10:28:15,1,112.688,112.688,112.688,112.688
2018-11-19 10:28:25,1,112.692,112.692,112.692,112.692
2018-11-19 10:28:35,1,112.689,112.689,112.689,112.689
2018-11-19 10:28:40,2,112.691,112.691,112.689,112.689
2018-11-19 10:28:45,2,112.691,112.691,112.688,112.688
2018-11-19 10:29:00,1,112.691,112.691,112.691,112.691
2018-11-19 10:29:25,1,112.694,112.694,112.694,112.694
2018-11-19 10:30:00,2,112.692,112.694,112.692,112.694
2018-11-19 10:30:15,2,112.692,112.692,112.689,112.689
2018-11-19 10:30:25,2,112.686,112.686,112.684,112.684
2018-11-19 10:30:30,5,112.686,112.686,112.679,112.682
2018-11-19 10:30:35,1,112.679,112.679,112.679,112.679
2018-11-19 10:30:40,1,112.682,112.682,112.682,112.682
2018-11-19 10:30:50,2,112.678,112.681,112.678,112.681
2018-11-19 10:31:40,2,112.684,112.686,112.684,112.686
2018-11-19 10:31:50,1,112.688,112.688,112.688,112.688
2018-11-19 10:31:55,1,112.691,112.691,112.691,112.691
2018-11-19 10:32:10,1,112.689,112.689,112.689,112.689
2018-11-19 10:32:15,1,112.686,112.686,112.686,112.686
2018-11-19 10:32:20,1,112.688,112.688,112.688,112.688
2018-11-19 10:32:35,1,112.686,112.686,112.686,112.686
2018-11-19 10:32:40,1,112.688,112.688,112.688,112.688
2018-11-19 10:32:45,1,112.686,112.686,112.686,112.686
2018-11-19 10:32:50,1,112.688,112.688,112.688,112.688
2018-11-19 10:33:00,1,112.686,112.686,112.686,112.686
2018-11-19 10:33:05,1,112.688,112.688,112.688,112.688
2018-11-19 10:33:10,3,112.691,112.694,112.691,112.691
2018-11-19 10:33:25,1,112.694,112.694,112.694,112.694
2018-11-19 10:33:30,1,112.692,112.692,112.692,112.692
2018-11-19 10:34:00,1,112.694,112.694,112.694,112.694
2018-11-19 10:34:25,1,112.692,112.692,112.692,112.692
2018-11-19 10:34:35,3,112.689,112.693,112.689,112.693
2018-11-19 10:34:50,4,112.691,112.691,112.689,112.689
2018-11-19 10:34:55,3,112.686,112.691,112.686,112.691
2018-11-19 10:35:00,1,112.688,112.688,112.688,112.688
2018-11-19 10:35:15,1,112.691,112.691,112.691,112.691
2018-11-19 10:35:35,3,112.689,112.694,112.689,112.694
2018-11-19 10:35:40,1,112.696,112.696,112.696,112.696
2018-11-19 10:35:50,2,112.694,112.696,112.694,112.696
2018-11-19 10:35:55,2,112.694,112.696,112.694,112.696
2018-11-19 10:36:05,1,112.694,112.694,112.694,112.694
2018-11-19 10:36:15,2,112.692,112.692,112.688,112.688
2018-11-19 10:37:00,2,112.691,112.691,112.689,112.689
2018-11-19 10:37:40,1,112.691,112.691,112.691,112.691
2018-11-19 10:37:45,2,112.689,112.691,112.689,112.691
2018-11-19 10:37:55,1,112.694,112.694,112.694,112.694
2018-11-19 10:38:05,1,112.691,112.691,112.691,112.691
2018-11-19 10:38:10,1,112.689,112.689,112.689,112.689
2018-11-19 10:38:55,2,112.692,112.692,112.689,112.689
2018-11-19 10:39:00,4,112.691,112.694,112.689,112.689
2018-11-19 10:39:45,3,112.686,112.686,112.684,112.686
2018-11-19 10:39:50,1,112.684,112.684,112.684,112.684
2018-11-19 10:39:55,1,112.686,112.686,112.686,112.686
2018-11-19 10:40:20,1,112.688,112.688,112.688,112.688
2018-11-19 10:40:30,1,112.686,112.686,112.686,112.686
2018-11-19 10:40:50,1,112.688,112.688,112.688,112.688
2018-11-19 10:41:40,2,112.691,112.691,112.688,112.688
2018-11-19 10:42:05,2,112.691,112.694,112.691,112.694
2018-11-19 10:42:20,1,112.696,112.696,112.696,112.696
2018-11-19 10:42:40,1,112.699,112.699,112.699,112.699
2018-11-19 10:43:05,2,112.696,112.696,112.694,112.694
2018-11-19 10:43:20,2,112.692,112.694,112.692,112.694
2018-11-19 10:43:25,1,112.696,112.696,112.696,112.696
2018-11-19 10:43:45,1,112.699,112.699,112.699,112.699
2018-11-19 10:43:55,1,112.696,112.696,112.696,112.696
2018-11-19 10:44:00,2,112.694,112.694,112.692,112.692
2018-11-19 10:44:10,2,112.694,112.696,112.694,112.696
2018-11-19 10:44:15,1,112.699,112.699,112.699,112.699
2018-11-19 10:44:20,1,112.702,112.702,112.702,112.702
2018-11-19 10:44:35,3,112.704,112.706,112.704,112.704
2018-11-19 10:44:40,1,112.701,112.701,112.701,112.701
2018-11-19 10:44:55,1,112.698,112.698,112.698,112.698
2018-11-19 10:45:00,1,112.696,112.696,112.696,112.696
2018-11-19 10:45:05,2,112.693,112.696,112.693,112.696
2018-11-19 10:45:30,2,112.698,112.700,112.698,112.700
2018-11-19 10:45:40,2,112.698,112.700,112.698,112.700
2018-11-19 10:45:45,1,112.702,112.702,112.702,112.702
2018-11-19 10:46:05,1,112.700,112.700,112.700,112.700
2018-11-19 10:46:15,1,112.698,112.698,112.698,112.698
2018-11-19 10:46:20,1,112.700,112.700,112.700,112.700
2018-11-19 10:46:25,1,112.703,112.703,112.703,112.703
2018-11-19 10:46:45,1,112.706,112.706,112.706,112.706
2018-11-19 10:46:50,3,112.704,112.706,112.704,112.704
2018-11-19 10:47:00,3,112.706,112.706,112.704,112.706
2018-11-19 10:47:05,3,112.709,112.714,112.709,112.714
2018-11-19 10:47:15,1,112.716,112.716,112.716,112.716
2018-11-19 10:47:20,4,112.719,112.721,112.716,112.716
2018-11-19 10:47:25,1,112.714,112.714,112.714,112.714
2018-11-19 10:47:30,1,112.716,112.716,112.716,112.716
2018-11-19 10:47:45,2,112.718,112.721,112.718,112.721
2018-11-19 10:48:05,2,112.719,112.722,112.719,112.722
2018-11-19 10:48:35,2,112.719,112.719,112.716,112.716
2018-11-19 10:48:55,3,112.718,112.724,112.718,112.724
2018-11-19 10:49:00,1,112.726,112.726,112.726,112.726
2018-11-19 10:49:20,1,112.724,112.724,112.724,112.724
2018-11-19 10:49:25,1,112.726,112.726,112.726,112.726
2018-11-19 10:49:35,2,112.724,112.724,112.722,112.722
2018-11-19 10:50:20,3,112.724,112.728,112.724,112.728
2018-11-19 10:51:20,3,112.726,112.726,112.722,112.722
2018-11-19 10:51:35,1,112.719,112.719,112.719,112.719
2018-11-19 10:51:40,1,112.716,112.716,112.716,112.716
2018-11-19 10:51:50,1,112.718,112.718,112.718,112.718
2018-11-19 10:51:55,1,112.721,112.721,112.721,112.721
2018-11-19 10:52:00,1,112.719,112.719,112.719,112.719
2018-11-19 10:52:05,3,112.716,112.720,112.716,112.720
2018-11-19 10:52:10,2,112.718,112.718,112.716,112.716
2018-11-19 10:52:25,1,112.718,112.718,112.718,112.718
2018-11-19 10:52:30,1,112.720,112.720,112.720,112.720
2018-11-19 10:52:35,1,112.717,112.717,112.717,112.717
2018-11-19 10:52:40,1,112.714,112.714,112.714,112.714
2018-11-19 10:53:05,3,112.716,112.718,112.716,112.716
2018-11-19 10:53:20,1,112.714,112.714,112.714,112.714
2018-11-19 10:53:50,2,112.711,112.711,112.708,112.708
2018-11-19 10:54:05,1,112.711,112.711,112.711,112.711
2018-11-19 10:54:20,1,112.714,112.714,112.714,112.714
2018-11-19 10:54:35,2,112.716,112.719,112.716,112.719
2018-11-19 10:54:55,1,112.721,112.721,112.721,112.721
2018-11-19 10:55:15,2,112.724,112.726,112.724,112.726
2018-11-19 10:55:25,2,112.730,112.730,112.728,112.728
2018-11-19 10:55:35,1,112.724,112.724,112.724,112.724
2018-11-19 10:55:40,2,112.722,112.724,112.722,112.724
2018-11-19 10:55:50,1,112.727,112.727,112.727,112.727
2018-11-19 10:56:10,1,112.724,112.724,112.724,112.724
2018-11-19 10:56:15,1,112.728,112.728,112.728,112.728
2018-11-19 10:56:55,2,112.730,112.730,112.728,112.728
2018-11-19 10:59:00,5,112.724,112.727,112.722,112.725
2018-11-19 10:59:05,1,112.722,112.722,112.722,112.722
2018-11-19 10:59:10,1,112.720,112.720,112.720,112.720
2018-11-19 10:59:15,2,112.722,112.725,112.722,112.725
2018-11-19 10:59:20,1,112.727,112.727,112.727,112.727
2018-11-19 10:59:25,1,112.730,112.730,112.730,112.730
2018-11-19 10:59:30,1,112.728,112.728,112.728,112.728
2018-11-19 10:59:35,1,112.730,112.730,112.730,112.730
2018-11-19 10:59:40,1,112.733,112.733,112.733,112.733
2018-11-19 10:59:55,1,112.736,112.736,112.736,112.736
2018-11-19 11:00:00,5,112.738,112.738,112.736,112.738
2018-11-19 11:00:40,1,112.740,112.740,112.740,112.740
2018-11-19 11:00:45,1,112.738,112.738,112.738,112.738
2018-11-19 11:00:55,1,112.740,112.740,112.740,112.740
2018-11-19 11:01:00,3,112.738,112.738,112.734,112.734
2018-11-19 11:01:15,2,112.730,112.734,112.730,112.734
2018-11-19 11:01:50,2,112.736,112.738,112.736,112.738
2018-11-19 11:01:55,2,112.735,112.735,112.732,112.732
2018-11-19 11:02:00,1,112.735,112.735,112.735,112.735
2018-11-19 11:02:05,1,112.738,112.738,112.738,112.738
2018-11-19 11:02:10,2,112.736,112.738,112.736,112.738
2018-11-19 11:02:20,2,112.736,112.736,112.734,112.734
2018-11-19 11:03:05,1,112.736,112.736,112.736,112.736
2018-11-19 11:03:10,3,112.733,112.738,112.733,112.738
2018-11-19 11:03:15,4,112.735,112.738,112.735,112.738
2018-11-19 11:03:20,1,112.735,112.735,112.735,112.735
2018-11-19 11:03:25,4,112.738,112.746,112.738,112.746
2018-11-19 11:03:30,4,112.743,112.745,112.740,112.740
2018-11-19 11:03:35,4,112.743,112.746,112.740,112.740
2018-11-19 11:03:45,2,112.742,112.745,112.742,112.745
2018-11-19 11:03:50,2,112.748,112.748,112.746,112.746
2018-11-19 11:03:55,1,112.748,112.748,112.748,112.748
2018-11-19 11:04:05,1,112.746,112.746,112.746,112.746
2018-11-19 11:04:25,2,112.748,112.751,112.748,112.751
2018-11-19 11:04:30,1,112.748,112.748,112.748,112.748
2018-11-19 11:04:35,2,112.751,112.754,112.751,112.754
2018-11-19 11:04:45,3,112.752,112.752,112.748,112.751
2018-11-19 11:05:05,1,112.754,112.754,112.754,112.754
2018-11-19 11:05:20,1,112.752,112.752,112.752,112.752
2018-11-19 11:05:25,1,112.748,112.748,112.748,112.748
2018-11-19 11:05:30,1,112.746,112.746,112.746,112.746
2018-11-19 11:05:40,2,112.749,112.751,112.749,112.751
2018-11-19 11:05:55,1,112.754,112.754,112.754,112.754
2018-11-19 11:06:15,2,112.756,112.759,112.756,112.759
2018-11-19 11:06:20,2,112.756,112.759,112.756,112.759
2018-11-19 11:06:30,1,112.756,112.756,112.756,112.756
2018-11-19 11:06:35,1,112.759,112.759,112.759,112.759
2018-11-19 11:07:40,2,112.762,112.764,112.762,112.764
2018-11-19 11:07:45,1,112.761,112.761,112.761,112.761
2018-11-19 11:07:55,1,112.763,112.763,112.763,112.763
2018-11-19 11:08:05,1,112.766,112.766,112.766,112.766
2018-11-19 11:08:25,2,112.764,112.764,112.761,112.761
2018-11-19 11:08:35,2,112.764,112.766,112.764,112.766
2018-11-19 11:08:55,1,112.768,112.768,112.768,112.768
2018-11-19 11:09:05,1,112.766,112.766,112.766,112.766
2018-11-19 11:09:15,2,112.768,112.770,112.768,112.770
2018-11-19 11:09:20,1,112.773,112.773,112.773,112.773
2018-11-19 11:09:25,2,112.775,112.778,112.775,112.778
2018-11-19 11:10:00,3,112.780,112.784,112.780,112.782
2018-11-19 11:10:05,1,112.784,112.784,112.784,112.784
2018-11-19 11:10:15,2,112.786,112.788,112.786,112.788
2018-11-19 11:10:20,2,112.790,112.790,112.788,112.788
2018-11-19 11:10:30,1,112.790,112.790,112.790,112.790
2018-11-19 11:10:35,2,112.787,112.787,112.785,112.785
2018-11-19 11:11:00,2,112.787,112.787,112.785,112.785
2018-11-19 11:11:05,1,112.788,112.788,112.788,112.788
2018-11-19 11:11:10,2,112.785,112.785,112.782,112.782
2018-11-19 11:11:15,1,112.780,112.780,112.780,112.780
2018-11-19 11:11:35,1,112.777,112.777,112.777,112.777
2018-11-19 11:12:50,1,112.780,112.780,112.780,112.780
2018-11-19 11:12:55,1,112.777,112.777,112.777,112.777
2018-11-19 11:13:35,2,112.774,112.774,112.772,112.772
2018-11-19 11:13:45,2,112.770,112.770,112.766,112.766
2018-11-19 11:13:50,1,112.764,112.764,112.764,112.764
2018-11-19 11:13:55,1,112.762,112.762,112.762,112.762
2018-11-19 11:14:00,1,112.764,112.764,112.764,112.764
2018-11-19 11:14:10,1,112.762,112.762,112.762,112.762
2018-11-19 11:14:15,1,112.764,112.764,112.764,112.764
2018-11-19 11:14:25,2,112.762,112.762,112.759,112.759
2018-11-19 11:14:40,3,112.756,112.756,112.754,112.756
2018-11-19 11:14:50,1,112.758,112.758,112.758,112.758
2018-11-19 11:14:55,2,112.756,112.758,112.756,112.758
2018-11-19 11:15:05,2,112.756,112.758,112.756,112.758
2018-11-19 11:15:15,2,112.756,112.758,112.756,112.758
2018-11-19 11:15:50,1,112.756,112.756,112.756,112.756
2018-11-19 11:15:55,1,112.753,112.753,112.753,112.753
2018-11-19 11:16:00,1,112.756,112.756,112.756,112.756
2018-11-19 11:16:05,2,112.754,112.756,112.754,112.756
2018-11-19 11:16:15,1,112.754,112.754,112.754,112.754
2018-11-19 11:16:20,2,112.752,112.754,112.752,112.754
2018-11-19 11:16:25,1,112.756,112.756,112.756,112.756
2018-11-19 11:16:30,2,112.759,112.759,112.756,112.756
2018-11-19 11:16:55,1,112.760,112.760,112.760,112.760
2018-11-19 11:17:00,1,112.758,112.758,112.758,112.758
2018-11-19 11:17:15,2,112.760,112.762,112.760,112.762
2018-11-19 11:17:30,1,112.764,112.764,112.764,112.764
2018-11-19 11:17:50,1,112.762,112.762,112.762,112.762
2018-11-19 11:17:55,1,112.758,112.758,112.758,112.758
2018-11-19 11:18:05,2,112.761,112.763,112.761,112.763
2018-11-19 11:18:20,1,112.761,112.761,112.761,112.761
2018-11-19 11:18:30,1,112.758,112.758,112.758,112.758
2018-11-19 11:18:40,2,112.761,112.763,112.761,112.763
2018-11-19 11:19:00,2,112.761,112.761,112.758,112.758
2018-11-19 11:19:05,1,112.756,112.756,112.756,112.756
2018-11-19 11:19:10,1,112.758,112.758,112.758,112.758
2018-11-19 11:19:15,2,112.760,112.760,112.758,112.758
2018-11-19 11:19:45,1,112.756,112.756,112.756,112.756
2018-11-19 11:19:55,3,112.753,112.756,112.752,112.752
2018-11-19 11:20:50,2,112.754,112.757,112.754,112.757
2018-11-19 11:21:00,1,112.755,112.755,112.755,112.755
2018-11-19 11:21:05,2,112.757,112.757,112.755,112.755
2018-11-19 11:21:10,2,112.752,112.754,112.752,112.754
2018-11-19 11:21:25,2,112.752,112.754,112.752,112.754
2018-11-19 11:21:30,1,112.752,112.752,112.752,112.752
2018-11-19 11:21:35,3,112.754,112.757,112.754,112.755
2018-11-19 11:21:55,1,112.752,112.752,112.752,112.752
2018-11-19 11:22:00,1,112.754,112.754,112.754,112.754
2018-11-19 11:22:05,2,112.752,112.754,112.752,112.754
2018-11-19 11:22:35,1,112.752,112.752,112.752,112.752
2018-11-19 11:22:40,1,112.754,112.754,112.754,112.754
2018-11-19 11:22:50,2,112.757,112.760,112.757,112.760
2018-11-19 11:23:00,4,112.762,112.766,112.762,112.764
2018-11-19 11:23:10,1,112.762,112.762,112.762,112.762
2018-11-19 11:23:20,2,112.764,112.766,112.764,112.766
2018-11-19 11:23:25,1,112.769,112.769,112.769,112.769
2018-11-19 11:23:30,3,112.772,112.774,112.771,112.771
2018-11-19 11:23:40,1,112.768,112.768,112.768,112.768
2018-11-19 11:24:15,1,112.765,112.765,112.765,112.765
2018-11-19 11:24:40,1,112.762,112.762,112.762,112.762
2018-11-19 11:24:55,1,112.760,112.760,112.760,112.760
2018-11-19 11:25:00,1,112.758,112.758,112.758,112.758
2018-11-19 11:25:20,1,112.756,112.756,112.756,112.756
2018-11-19 11:25:40,1,112.758,112.758,112.758,112.758
2018-11-19 11:26:25,3,112.760,112.766,112.760,112.766
2018-11-19 11:26:30,1,112.764,112.764,112.764,112.764
2018-11-19 11:27:00,2,112.766,112.766,112.764,112.764
2018-11-19 11:27:35,1,112.760,112.760,112.760,112.760
2018-11-19 11:27:50,2,112.758,112.760,112.758,112.760
2018-11-19 11:28:00,1,112.764,112.764,112.764,112.764
2018-11-19 11:28:05,3,112.761,112.761,112.758,112.760
2018-11-19 11:28:10,1,112.758,112.758,112.758,112.758
2018-11-19 11:28:45,1,112.760,112.760,112.760,112.760
2018-11-19 11:28:55,1,112.763,112.763,112.763,112.763
2018-11-19 11:29:00,2,112.761,112.764,112.761,112.764
2018-11-19 11:29:25,3,112.761,112.761,112.758,112.760
2018-11-19 11:29:35,2,112.758,112.760,112.758,112.760
2018-11-19 11:29:40,1,112.758,112.758,112.758,112.758
2018-11-19 11:29:45,1,112.755,112.755,112.755,112.755
2018-11-19 11:29:50,1,112.752,112.752,112.752,112.752
2018-11-19 11:30:05,2,112.755,112.755,112.752,112.752
2018-11-19 11:30:45,2,112.750,112.752,112.750,112.752
2018-11-19 11:31:05,2,112.754,112.754,112.752,112.752
2018-11-19 11:31:15,2,112.754,112.757,112.754,112.757
2018-11-19 11:31:25,2,112.760,112.760,112.758,112.758
2018-11-19 11:31:45,2,112.755,112.755,112.752,112.752
2018-11-19 11:31:50,1,112.750,112.750,112.750,112.750
2018-11-19 11:32:00,4,112.752,112.760,112.752,112.760
2018-11-19 11:32:10,1,112.762,112.762,112.762,112.762
2018-11-19 11:32:15,2,112.760,112.762,112.760,112.762
2018-11-19 11:32:25,1,112.760,112.760,112.760,112.760
2018-11-19 11:32:50,2,112.758,112.758,112.755,112.755
2018-11-19 11:32:55,1,112.752,112.752,112.752,112.752
2018-11-19 11:33:00,1,112.750,112.750,112.750,112.750
2018-11-19 11:33:35,2,112.747,112.747,112.744,112.744
2018-11-19 11:33:45,1,112.747,112.747,112.747,112.747
2018-11-19 11:33:50,4,112.750,112.757,112.750,112.757
2018-11-19 11:33:55,2,112.760,112.760,112.758,112.758
2018-11-19 11:34:05,2,112.760,112.760,112.757,112.757
2018-11-19 11:34:30,1,112.760,112.760,112.760,112.760
2018-11-19 11:34:35,1,112.758,112.758,112.758,112.758
2018-11-19 11:34:40,1,112.760,112.760,112.760,112.760
2018-11-19 11:34:45,2,112.762,112.765,112.762,112.765
2018-11-19 11:34:50,2,112.762,112.766,112.762,112.766
2018-11-19 11:34:55,1,112.764,112.764,112.764,112.764
2018-11-19 11:35:05,1,112.766,112.766,112.766,112.766
2018-11-19 11:35:10,2,112.768,112.770,112.768,112.770
2018-11-19 11:35:15,3,112.768,112.768,112.764,112.764
2018-11-19 11:35:20,2,112.766,112.768,112.766,112.768
2018-11-19 11:35:40,2,112.766,112.766,112.764,112.764
2018-11-19 11:35:50,1,112.762,112.762,112.762,112.762
2018-11-19 11:35:55,2,112.759,112.762,112.759,112.762
2018-11-19 11:36:00,1,112.760,112.760,112.760,112.760
2018-11-19 11:36:05,2,112.762,112.762,112.760,112.760
2018-11-19 11:36:20,2,112.762,112.764,112.762,112.764
2018-11-19 11:36:25,2,112.766,112.766,112.764,112.764
2018-11-19 11:36:45,1,112.762,112.762,112.762,112.762
2018-11-19 11:37:00,1,112.764,112.764,112.764,112.764
2018-11-19 11:37:10,1,112.767,112.767,112.767,112.767
2018-11-19 11:37:15,1,112.769,112.769,112.769,112.769
2018-11-19 11:37:40,1,112.767,112.767,112.767,112.767
2018-11-19 11:37:45,2,112.770,112.770,112.767,112.767
2018-11-19 11:37:55,1,112.769,112.769,112.769,112.769
2018-11-19 11:38:05,2,112.767,112.769,112.767,112.769
2018-11-19 11:38:15,1,112.767,112.767,112.767,112.767
2018-11-19 11:38:40,1,112.764,112.764,112.764,112.764
2018-11-19 11:38:50,1,112.766,112.766,112.766,112.766
2018-11-19 11:38:55,2,112.764,112.764,112.762,112.762
2018-11-19 11:39:05,4,112.759,112.759,112.753,112.756
2018-11-19 11:39:10,1,112.758,112.758,112.758,112.758
2018-11-19 11:39:40,1,112.756,112.756,112.756,112.756
2018-11-19 11:40:10,1,112.758,112.758,112.758,112.758
2018-11-19 11:40:15,3,112.760,112.763,112.760,112.761
2018-11-19 11:40:35,1,112.758,112.758,112.758,112.758
2018-11-19 11:40:40,2,112.760,112.760,112.758,112.758
2018-11-19 11:40:50,1,112.760,112.760,112.760,112.760
2018-11-19 11:41:00,1,112.758,112.758,112.758,112.758
2018-11-19 11:41:05,2,112.760,112.760,112.758,112.758
2018-11-19 11:41:10,2,112.755,112.757,112.755,112.757
2018-11-19 11:41:25,2,112.760,112.760,112.757,112.757
2018-11-19 11:41:30,2,112.755,112.757,112.755,112.757
2018-11-19 11:41:40,2,112.760,112.762,112.760,112.762
2018-11-19 11:41:55,1,112.765,112.765,112.765,112.765
2018-11-19 11:42:05,1,112.768,112.768,112.768,112.768
2018-11-19 11:42:25,1,112.765,112.765,112.765,112.765
2018-11-19 11:42:40,1,112.762,112.762,112.762,112.762
2018-11-19 11:42:45,3,112.760,112.760,112.758,112.760
2018-11-19 11:42:55,1,112.762,112.762,112.762,112.762
2018-11-19 11:43:00,1,112.764,112.764,112.764,112.764
2018-11-19 11:43:10,1,112.762,112.762,112.762,112.762
2018-11-19 11:43:15,1,112.764,112.764,112.764,112.764
2018-11-19 11:43:20,1,112.762,112.762,112.762,112.762
2018-11-19 11:43:45,1,112.764,112.764,112.764,112.764
2018-11-19 11:44:05,1,112.762,112.762,112.762,112.762
2018-11-19 11:44:30,1,112.764,112.764,112.764,112.764
2018-11-19 11:45:00,1,112.762,112.762,112.762,112.762
2018-11-19 11:45:05,1,112.760,112.760,112.760,112.760
2018-11-19 11:45:10,2,112.757,112.760,112.757,112.760
2018-11-19 11:45:15,1,112.758,112.758,112.758,112.758
2018-11-19 11:45:45,1,112.754,112.754,112.754,112.754
2018-11-19 11:45:55,1,112.757,112.757,112.757,112.757
2018-11-19 11:46:20,2,112.760,112.762,112.760,112.762
2018-11-19 11:46:25,1,112.764,112.764,112.764,112.764
2018-11-19 11:46:45,1,112.762,112.762,112.762,112.762
2018-11-19 11:46:50,1,112.764,112.764,112.764,112.764
2018-11-19 11:47:10,1,112.766,112.766,112.766,112.766
2018-11-19 11:47:25,2,112.770,112.772,112.770,112.772
2018-11-19 11:47:30,1,112.770,112.770,112.770,112.770
2018-11-19 11:47:35,1,112.772,112.772,112.772,112.772
2018-11-19 11:47:45,1,112.774,112.774,112.774,112.774
2018-11-19 11:47:50,1,112.777,112.777,112.777,112.777
2018-11-19 11:47:55,2,112.780,112.782,112.780,112.782
2018-11-19 11:48:00,1,112.780,112.780,112.780,112.780
